;date;nbVente;nom;code
5996;20/11/2017;130.22;TRV;TRV
5997;21/11/2017;131.03;TRV;TRV
5998;22/11/2017;130.77;TRV;TRV
5999;24/11/2017;130.26;TRV;TRV
6000;27/11/2017;130.89;TRV;TRV
6001;28/11/2017;133.19;TRV;TRV
6002;29/11/2017;135.03;TRV;TRV
6003;30/11/2017;136.48;TRV;TRV
6004;01/12/2017;136.44;TRV;TRV
6005;04/12/2017;137.95;TRV;TRV
6006;05/12/2017;137.25;TRV;TRV
6007;06/12/2017;136.15;TRV;TRV
6008;07/12/2017;135.14;TRV;TRV
6009;08/12/2017;133.81;TRV;TRV
6010;11/12/2017;133.99;TRV;TRV
6011;12/12/2017;134.6;TRV;TRV
6012;13/12/2017;134.37;TRV;TRV
6013;14/12/2017;134.17;TRV;TRV
6014;15/12/2017;135.34;TRV;TRV
6015;18/12/2017;137.29;TRV;TRV
6016;19/12/2017;136.61;TRV;TRV
6017;20/12/2017;136.45;TRV;TRV
6018;21/12/2017;136.2;TRV;TRV
6019;22/12/2017;134.86;TRV;TRV
6020;26/12/2017;135.61;TRV;TRV
6021;27/12/2017;135.14;TRV;TRV
6022;28/12/2017;135.7;TRV;TRV
6023;29/12/2017;136.49;TRV;TRV
6024;03/01/2017;110.96;UTX;UTX
6025;04/01/2017;111.7;UTX;UTX
6026;05/01/2017;111.94;UTX;UTX
6027;06/01/2017;112.83;UTX;UTX
6028;09/01/2017;112.7;UTX;UTX
6029;10/01/2017;111.83;UTX;UTX
6030;11/01/2017;111.62;UTX;UTX
6031;12/01/2017;111.14;UTX;UTX
6032;13/01/2017;111.26;UTX;UTX
6033;17/01/2017;110.27;UTX;UTX
6034;18/01/2017;110.89;UTX;UTX
6035;19/01/2017;111.6;UTX;UTX
6036;20/01/2017;111.1;UTX;UTX
6037;23/01/2017;111.3;UTX;UTX
6038;24/01/2017;111.69;UTX;UTX
6039;25/01/2017;112.51;UTX;UTX
6040;26/01/2017;111.49;UTX;UTX
6041;27/01/2017;110.9;UTX;UTX
6042;30/01/2017;109.6;UTX;UTX
6043;31/01/2017;109.81;UTX;UTX
6044;01/02/2017;109.9;UTX;UTX
6045;02/02/2017;108.68;UTX;UTX
6046;03/02/2017;109.78;UTX;UTX
6047;06/02/2017;111.25;UTX;UTX
6048;07/02/2017;111.73;UTX;UTX
6049;08/02/2017;111.09;UTX;UTX
6050;09/02/2017;110.72;UTX;UTX
6051;10/02/2017;111.26;UTX;UTX
6052;13/02/2017;112.1;UTX;UTX
6053;14/02/2017;112.32;UTX;UTX
6054;15/02/2017;112.08;UTX;UTX
6055;16/02/2017;112.33;UTX;UTX
6056;17/02/2017;112.33;UTX;UTX
6057;21/02/2017;112.8;UTX;UTX
6058;22/02/2017;112.71;UTX;UTX
6059;23/02/2017;112.88;UTX;UTX
6060;24/02/2017;112.69;UTX;UTX
6061;27/02/2017;112.97;UTX;UTX
6062;28/02/2017;113.19;UTX;UTX
6063;01/03/2017;114.44;UTX;UTX
6064;02/03/2017;114.04;UTX;UTX
6065;03/03/2017;113.43;UTX;UTX
6066;06/03/2017;112.3;UTX;UTX
6067;07/03/2017;112.41;UTX;UTX
6068;08/03/2017;112.66;UTX;UTX
6069;09/03/2017;112.34;UTX;UTX
6070;10/03/2017;112.58;UTX;UTX
6071;13/03/2017;112.73;UTX;UTX
6072;14/03/2017;112.17;UTX;UTX
6073;15/03/2017;113.3;UTX;UTX
6074;16/03/2017;113.22;UTX;UTX
6075;17/03/2017;113.95;UTX;UTX
6076;20/03/2017;114.08;UTX;UTX
6077;21/03/2017;114.15;UTX;UTX
6078;22/03/2017;112.42;UTX;UTX
6079;23/03/2017;112.45;UTX;UTX
6080;24/03/2017;112.28;UTX;UTX
6081;27/03/2017;111.93;UTX;UTX
6082;28/03/2017;113.15;UTX;UTX
6083;29/03/2017;112.55;UTX;UTX
6084;30/03/2017;112.66;UTX;UTX
6085;31/03/2017;112.63;UTX;UTX
6086;03/04/2017;112.48;UTX;UTX
6087;04/04/2017;113.25;UTX;UTX
6088;05/04/2017;114.38;UTX;UTX
6089;06/04/2017;112.93;UTX;UTX
6090;07/04/2017;113.2;UTX;UTX
6091;10/04/2017;113.75;UTX;UTX
6092;11/04/2017;113.17;UTX;UTX
6093;12/04/2017;112.82;UTX;UTX
6094;13/04/2017;112.7;UTX;UTX
6095;17/04/2017;113.28;UTX;UTX
6096;18/04/2017;113.68;UTX;UTX
6097;19/04/2017;114.26;UTX;UTX
6098;20/04/2017;114.31;UTX;UTX
6099;21/04/2017;115.28;UTX;UTX
6100;24/04/2017;116.59;UTX;UTX
6101;25/04/2017;117.31;UTX;UTX
6102;26/04/2017;119.25;UTX;UTX
6103;27/04/2017;119.23;UTX;UTX
6104;28/04/2017;119.61;UTX;UTX
6105;01/05/2017;119.7;UTX;UTX
6106;02/05/2017;119.51;UTX;UTX
6107;03/05/2017;120.46;UTX;UTX
6108;04/05/2017;121.0;UTX;UTX
6109;05/05/2017;121.45;UTX;UTX
6110;08/05/2017;121.55;UTX;UTX
6111;09/05/2017;121.95;UTX;UTX
6112;10/05/2017;121.33;UTX;UTX
6113;11/05/2017;121.38;UTX;UTX
6114;12/05/2017;121.19;UTX;UTX
6115;15/05/2017;121.29;UTX;UTX
6116;16/05/2017;121.48;UTX;UTX
6117;17/05/2017;120.3;UTX;UTX
6118;18/05/2017;119.98;UTX;UTX
6119;19/05/2017;121.35;UTX;UTX
6120;22/05/2017;122.05;UTX;UTX
6121;23/05/2017;122.48;UTX;UTX
6122;24/05/2017;122.84;UTX;UTX
6123;25/05/2017;122.6;UTX;UTX
6124;26/05/2017;122.44;UTX;UTX
6125;30/05/2017;121.93;UTX;UTX
6126;31/05/2017;121.58;UTX;UTX
6127;01/06/2017;122.15;UTX;UTX
6128;02/06/2017;122.85;UTX;UTX
6129;05/06/2017;122.35;UTX;UTX
6130;06/06/2017;120.83;UTX;UTX
6131;07/06/2017;120.68;UTX;UTX
6132;08/06/2017;120.51;UTX;UTX
6133;09/06/2017;120.82;UTX;UTX
6134;12/06/2017;120.55;UTX;UTX
6135;13/06/2017;120.16;UTX;UTX
6136;14/06/2017;120.41;UTX;UTX
6137;15/06/2017;120.92;UTX;UTX
6138;16/06/2017;121.72;UTX;UTX
6139;19/06/2017;122.26;UTX;UTX
6140;20/06/2017;122.52;UTX;UTX
6141;21/06/2017;122.2;UTX;UTX
6142;22/06/2017;122.96;UTX;UTX
6143;23/06/2017;122.44;UTX;UTX
6144;26/06/2017;123.09;UTX;UTX
6145;27/06/2017;122.14;UTX;UTX
6146;28/06/2017;122.6;UTX;UTX
6147;29/06/2017;122.46;UTX;UTX
6148;30/06/2017;122.64;UTX;UTX
6149;03/07/2017;123.15;UTX;UTX
6150;05/07/2017;123.01;UTX;UTX
6151;06/07/2017;123.0;UTX;UTX
6152;07/07/2017;122.9;UTX;UTX
6153;10/07/2017;123.74;UTX;UTX
6154;11/07/2017;123.68;UTX;UTX
6155;12/07/2017;124.79;UTX;UTX
6156;13/07/2017;123.73;UTX;UTX
6157;14/07/2017;123.64;UTX;UTX
6158;17/07/2017;123.73;UTX;UTX
6159;18/07/2017;122.95;UTX;UTX
6160;19/07/2017;123.23;UTX;UTX
6161;20/07/2017;123.29;UTX;UTX
6162;21/07/2017;123.5;UTX;UTX
6163;24/07/2017;123.75;UTX;UTX
6164;25/07/2017;122.0;UTX;UTX
6165;26/07/2017;120.57;UTX;UTX
6166;27/07/2017;119.42;UTX;UTX
6167;28/07/2017;119.45;UTX;UTX
6168;31/07/2017;119.34;UTX;UTX
6169;01/08/2017;119.25;UTX;UTX
6170;02/08/2017;120.39;UTX;UTX
6171;03/08/2017;121.11;UTX;UTX
6172;04/08/2017;121.66;UTX;UTX
6173;07/08/2017;119.75;UTX;UTX
6174;08/08/2017;118.99;UTX;UTX
6175;09/08/2017;118.76;UTX;UTX
6176;10/08/2017;117.28;UTX;UTX
6177;11/08/2017;117.76;UTX;UTX
6178;14/08/2017;117.55;UTX;UTX
6179;15/08/2017;117.12;UTX;UTX
6180;16/08/2017;118.1;UTX;UTX
6181;17/08/2017;117.78;UTX;UTX
6182;18/08/2017;116.27;UTX;UTX
6183;21/08/2017;115.7;UTX;UTX
6184;22/08/2017;115.83;UTX;UTX
6185;23/08/2017;118.87;UTX;UTX
6186;24/08/2017;117.21;UTX;UTX
6187;25/08/2017;116.09;UTX;UTX
6188;28/08/2017;115.78;UTX;UTX
6189;29/08/2017;118.74;UTX;UTX
6190;30/08/2017;119.86;UTX;UTX
6191;31/08/2017;120.19;UTX;UTX
6192;01/09/2017;120.16;UTX;UTX
6193;05/09/2017;115.9;UTX;UTX
6194;06/09/2017;111.09;UTX;UTX
6195;07/09/2017;110.07;UTX;UTX
6196;08/09/2017;110.34;UTX;UTX
6197;11/09/2017;110.73;UTX;UTX
6198;12/09/2017;110.31;UTX;UTX
6199;13/09/2017;110.47;UTX;UTX
6200;14/09/2017;113.28;UTX;UTX
6201;15/09/2017;113.92;UTX;UTX
6202;18/09/2017;113.64;UTX;UTX
6203;19/09/2017;113.65;UTX;UTX
6204;20/09/2017;114.23;UTX;UTX
6205;21/09/2017;114.83;UTX;UTX
6206;22/09/2017;115.12;UTX;UTX
6207;25/09/2017;115.0;UTX;UTX
6208;26/09/2017;115.01;UTX;UTX
6209;27/09/2017;117.46;UTX;UTX
6210;28/09/2017;117.04;UTX;UTX
6211;29/09/2017;116.13;UTX;UTX
6212;02/10/2017;117.65;UTX;UTX
6213;03/10/2017;118.0;UTX;UTX
6214;04/10/2017;118.22;UTX;UTX
6215;05/10/2017;118.33;UTX;UTX
6216;06/10/2017;118.28;UTX;UTX
6217;09/10/2017;118.88;UTX;UTX
6218;10/10/2017;118.82;UTX;UTX
6219;11/10/2017;118.6;UTX;UTX
6220;12/10/2017;118.93;UTX;UTX
6221;13/10/2017;119.95;UTX;UTX
6222;16/10/2017;119.5;UTX;UTX
6223;17/10/2017;119.37;UTX;UTX
6224;18/10/2017;119.5;UTX;UTX
6225;19/10/2017;119.53;UTX;UTX
6226;20/10/2017;120.93;UTX;UTX
6227;23/10/2017;121.18;UTX;UTX
6228;24/10/2017;123.28;UTX;UTX
6229;25/10/2017;120.29;UTX;UTX
6230;26/10/2017;120.07;UTX;UTX
6231;27/10/2017;119.95;UTX;UTX
6232;30/10/2017;120.53;UTX;UTX
6233;31/10/2017;120.24;UTX;UTX
6234;01/11/2017;121.0;UTX;UTX
6235;02/11/2017;121.51;UTX;UTX
6236;03/11/2017;121.75;UTX;UTX
6237;06/11/2017;121.46;UTX;UTX
6238;07/11/2017;121.46;UTX;UTX
6239;08/11/2017;120.99;UTX;UTX
6240;09/11/2017;120.35;UTX;UTX
6241;10/11/2017;118.48;UTX;UTX
6242;13/11/2017;118.0;UTX;UTX
6243;14/11/2017;119.02;UTX;UTX
6244;15/11/2017;118.38;UTX;UTX
6245;16/11/2017;118.21;UTX;UTX
6246;17/11/2017;117.63;UTX;UTX
6247;20/11/2017;117.18;UTX;UTX
6248;21/11/2017;117.63;UTX;UTX
6249;22/11/2017;117.19;UTX;UTX
6250;24/11/2017;117.16;UTX;UTX
6251;27/11/2017;117.22;UTX;UTX
6252;28/11/2017;118.02;UTX;UTX
6253;29/11/2017;118.46;UTX;UTX
6254;30/11/2017;121.75;UTX;UTX
6255;01/12/2017;121.95;UTX;UTX
6256;04/12/2017;121.93;UTX;UTX
6257;05/12/2017;122.53;UTX;UTX
6258;06/12/2017;121.4;UTX;UTX
6259;07/12/2017;122.83;UTX;UTX
6260;08/12/2017;123.09;UTX;UTX
6261;11/12/2017;123.52;UTX;UTX
6262;12/12/2017;124.16;UTX;UTX
6263;13/12/2017;124.7;UTX;UTX
6264;14/12/2017;124.87;UTX;UTX
6265;15/12/2017;126.44;UTX;UTX
6266;18/12/2017;127.54;UTX;UTX
6267;19/12/2017;127.21;UTX;UTX
6268;20/12/2017;127.89;UTX;UTX
6269;21/12/2017;127.56;UTX;UTX
6270;22/12/2017;127.6;UTX;UTX
6271;26/12/2017;127.94;UTX;UTX
6272;27/12/2017;127.61;UTX;UTX
6273;28/12/2017;128.17;UTX;UTX
6274;29/12/2017;128.49;UTX;UTX
6275;03/01/2017;162.27;UNH;UNH
6276;04/01/2017;162.58;UNH;UNH
6277;05/01/2017;162.63;UNH;UNH
6278;06/01/2017;162.94;UNH;UNH
6279;09/01/2017;162.43;UNH;UNH
6280;10/01/2017;162.98;UNH;UNH
6281;11/01/2017;162.94;UNH;UNH
6282;12/01/2017;162.94;UNH;UNH
6283;13/01/2017;162.74;UNH;UNH
6284;17/01/2017;162.97;UNH;UNH
6285;18/01/2017;161.2;UNH;UNH
6286;19/01/2017;160.55;UNH;UNH
6287;20/01/2017;159.8;UNH;UNH
6288;23/01/2017;159.52;UNH;UNH
6289;24/01/2017;161.31;UNH;UNH
6290;25/01/2017;161.98;UNH;UNH
6291;26/01/2017;163.58;UNH;UNH
6292;27/01/2017;163.8;UNH;UNH
6293;30/01/2017;163.46;UNH;UNH
6294;31/01/2017;162.19;UNH;UNH
6295;01/02/2017;163.9;UNH;UNH
6296;02/02/2017;163.25;UNH;UNH
6297;03/02/2017;162.0;UNH;UNH
6298;06/02/2017;162.53;UNH;UNH
6299;07/02/2017;161.68;UNH;UNH
6300;08/02/2017;160.63;UNH;UNH
6301;09/02/2017;161.3;UNH;UNH
6302;10/02/2017;161.59;UNH;UNH
6303;13/02/2017;162.02;UNH;UNH
6304;14/02/2017;163.5;UNH;UNH
6305;15/02/2017;164.89;UNH;UNH
6306;16/02/2017;164.97;UNH;UNH
6307;17/02/2017;160.16;UNH;UNH
6308;21/02/2017;160.82;UNH;UNH
6309;22/02/2017;161.78;UNH;UNH
6310;23/02/2017;162.6;UNH;UNH
6311;24/02/2017;163.09;UNH;UNH
6312;27/02/2017;165.46;UNH;UNH
6313;28/02/2017;166.76;UNH;UNH
6314;01/03/2017;168.6;UNH;UNH
6315;02/03/2017;168.43;UNH;UNH
6316;03/03/2017;168.45;UNH;UNH
6317;06/03/2017;169.35;UNH;UNH
6318;07/03/2017;169.36;UNH;UNH
6319;08/03/2017;168.46;UNH;UNH
6320;09/03/2017;169.07;UNH;UNH
6321;10/03/2017;170.0;UNH;UNH
6322;13/03/2017;170.93;UNH;UNH
6323;14/03/2017;170.18;UNH;UNH
6324;15/03/2017;171.97;UNH;UNH
6325;16/03/2017;172.14;UNH;UNH
6326;17/03/2017;171.54;UNH;UNH
6327;20/03/2017;170.24;UNH;UNH
6328;21/03/2017;168.82;UNH;UNH
6329;22/03/2017;168.38;UNH;UNH
6330;23/03/2017;166.93;UNH;UNH
6331;24/03/2017;167.4;UNH;UNH
6332;27/03/2017;165.11;UNH;UNH
6333;28/03/2017;166.07;UNH;UNH
6334;29/03/2017;164.97;UNH;UNH
6335;30/03/2017;165.93;UNH;UNH
6336;31/03/2017;165.1;UNH;UNH
6337;03/04/2017;166.14;UNH;UNH
6338;04/04/2017;166.45;UNH;UNH
6339;05/04/2017;167.26;UNH;UNH
6340;06/04/2017;166.02;UNH;UNH
6341;07/04/2017;166.5;UNH;UNH
6342;10/04/2017;167.0;UNH;UNH
6343;11/04/2017;165.84;UNH;UNH
6344;12/04/2017;166.42;UNH;UNH
6345;13/04/2017;165.65;UNH;UNH
6346;17/04/2017;167.42;UNH;UNH
6347;18/04/2017;170.23;UNH;UNH
6348;19/04/2017;171.19;UNH;UNH
6349;20/04/2017;172.19;UNH;UNH
6350;21/04/2017;172.62;UNH;UNH
6351;24/04/2017;173.16;UNH;UNH
6352;25/04/2017;174.74;UNH;UNH
6353;26/04/2017;175.65;UNH;UNH
6354;27/04/2017;176.07;UNH;UNH
6355;28/04/2017;175.0;UNH;UNH
6356;01/05/2017;176.14;UNH;UNH
6357;02/05/2017;175.37;UNH;UNH
6358;03/05/2017;174.3;UNH;UNH
6359;04/05/2017;174.21;UNH;UNH
6360;05/05/2017;174.88;UNH;UNH
6361;08/05/2017;174.56;UNH;UNH
6362;09/05/2017;174.77;UNH;UNH
6363;10/05/2017;173.64;UNH;UNH
6364;11/05/2017;173.86;UNH;UNH
6365;12/05/2017;173.39;UNH;UNH
6366;15/05/2017;172.0;UNH;UNH
6367;16/05/2017;171.0;UNH;UNH
6368;17/05/2017;170.39;UNH;UNH
6369;18/05/2017;173.98;UNH;UNH
6370;19/05/2017;172.95;UNH;UNH
6371;22/05/2017;174.9;UNH;UNH
6372;23/05/2017;175.52;UNH;UNH
6373;24/05/2017;176.1;UNH;UNH
6374;25/05/2017;178.73;UNH;UNH
6375;26/05/2017;178.89;UNH;UNH
6376;30/05/2017;178.08;UNH;UNH
6377;31/05/2017;176.9;UNH;UNH
6378;01/06/2017;179.58;UNH;UNH
6379;02/06/2017;179.92;UNH;UNH
6380;05/06/2017;180.32;UNH;UNH
6381;06/06/2017;181.06;UNH;UNH
6382;07/06/2017;183.47;UNH;UNH
6383;08/06/2017;183.76;UNH;UNH
6384;09/06/2017;182.4;UNH;UNH
6385;12/06/2017;181.82;UNH;UNH
6386;13/06/2017;181.39;UNH;UNH
6387;14/06/2017;182.84;UNH;UNH
6388;15/06/2017;183.5;UNH;UNH
6389;16/06/2017;182.46;UNH;UNH
6390;19/06/2017;183.02;UNH;UNH
6391;20/06/2017;183.42;UNH;UNH
6392;21/06/2017;185.11;UNH;UNH
6393;22/06/2017;188.66;UNH;UNH
6394;23/06/2017;186.27;UNH;UNH
6395;26/06/2017;185.89;UNH;UNH
6396;27/06/2017;186.8;UNH;UNH
6397;28/06/2017;186.31;UNH;UNH
6398;29/06/2017;186.09;UNH;UNH
6399;30/06/2017;186.19;UNH;UNH
6400;03/07/2017;187.53;UNH;UNH
6401;05/07/2017;188.36;UNH;UNH
6402;06/07/2017;188.18;UNH;UNH
6403;07/07/2017;188.43;UNH;UNH
6404;10/07/2017;188.0;UNH;UNH
6405;11/07/2017;187.66;UNH;UNH
6406;12/07/2017;187.3;UNH;UNH
6407;13/07/2017;187.28;UNH;UNH
6408;14/07/2017;187.13;UNH;UNH
6409;17/07/2017;187.24;UNH;UNH
6410;18/07/2017;187.2;UNH;UNH
6411;19/07/2017;189.41;UNH;UNH
6412;20/07/2017;191.92;UNH;UNH
6413;21/07/2017;193.0;UNH;UNH
6414;24/07/2017;192.17;UNH;UNH
6415;25/07/2017;192.48;UNH;UNH
6416;26/07/2017;191.53;UNH;UNH
6417;27/07/2017;190.49;UNH;UNH
6418;28/07/2017;191.24;UNH;UNH
6419;31/07/2017;;UNH;UNH
6420;01/08/2017;193.4;UNH;UNH
6421;02/08/2017;193.45;UNH;UNH
6422;03/08/2017;194.96;UNH;UNH
6423;04/08/2017;196.04;UNH;UNH
6424;07/08/2017;195.41;UNH;UNH
6425;08/08/2017;194.99;UNH;UNH
6426;09/08/2017;195.36;UNH;UNH
6427;10/08/2017;194.39;UNH;UNH
6428;11/08/2017;194.54;UNH;UNH
6429;14/08/2017;194.75;UNH;UNH
6430;15/08/2017;195.01;UNH;UNH
6431;16/08/2017;195.27;UNH;UNH
6432;17/08/2017;194.24;UNH;UNH
6433;18/08/2017;193.2;UNH;UNH
6434;21/08/2017;192.31;UNH;UNH
6435;22/08/2017;194.96;UNH;UNH
6436;23/08/2017;194.59;UNH;UNH
6437;24/08/2017;195.07;UNH;UNH
6438;25/08/2017;195.54;UNH;UNH
6439;28/08/2017;195.81;UNH;UNH
6440;29/08/2017;197.04;UNH;UNH
6441;30/08/2017;196.88;UNH;UNH
6442;31/08/2017;199.49;UNH;UNH
6443;01/09/2017;199.99;UNH;UNH
6444;05/09/2017;200.44;UNH;UNH
6445;06/09/2017;199.99;UNH;UNH
6446;07/09/2017;199.48;UNH;UNH
6447;08/09/2017;198.86;UNH;UNH
6448;11/09/2017;200.42;UNH;UNH
6449;12/09/2017;199.47;UNH;UNH
6450;13/09/2017;200.76;UNH;UNH
6451;14/09/2017;198.38;UNH;UNH
6452;15/09/2017;199.71;UNH;UNH
6453;18/09/2017;198.82;UNH;UNH
6454;19/09/2017;198.6;UNH;UNH
6455;20/09/2017;195.84;UNH;UNH
6456;21/09/2017;196.13;UNH;UNH
6457;22/09/2017;195.87;UNH;UNH
6458;25/09/2017;196.31;UNH;UNH
6459;26/09/2017;194.36;UNH;UNH
6460;27/09/2017;195.62;UNH;UNH
6461;28/09/2017;196.54;UNH;UNH
6462;29/09/2017;196.09;UNH;UNH
6463;02/10/2017;197.91;UNH;UNH
6464;03/10/2017;199.44;UNH;UNH
6465;04/10/2017;200.73;UNH;UNH
6466;05/10/2017;199.93;UNH;UNH
6467;06/10/2017;199.99;UNH;UNH
6468;09/10/2017;198.32;UNH;UNH
6469;10/10/2017;196.43;UNH;UNH
6470;11/10/2017;195.57;UNH;UNH
6471;12/10/2017;195.36;UNH;UNH
6472;13/10/2017;192.71;UNH;UNH
6473;16/10/2017;193.32;UNH;UNH
6474;17/10/2017;206.62;UNH;UNH
6475;18/10/2017;207.8;UNH;UNH
6476;19/10/2017;205.74;UNH;UNH
6477;20/10/2017;208.21;UNH;UNH
6478;23/10/2017;208.45;UNH;UNH
6479;24/10/2017;208.23;UNH;UNH
6480;25/10/2017;209.14;UNH;UNH
6481;26/10/2017;211.7;UNH;UNH
6482;27/10/2017;212.77;UNH;UNH
6483;30/10/2017;212.77;UNH;UNH
6484;31/10/2017;210.52;UNH;UNH
6485;01/11/2017;212.63;UNH;UNH
6486;02/11/2017;211.48;UNH;UNH
6487;03/11/2017;213.83;UNH;UNH
6488;06/11/2017;213.93;UNH;UNH
6489;07/11/2017;213.54;UNH;UNH
6490;08/11/2017;212.92;UNH;UNH
6491;09/11/2017;211.76;UNH;UNH
6492;10/11/2017;211.81;UNH;UNH
6493;13/11/2017;213.54;UNH;UNH
6494;14/11/2017;212.7;UNH;UNH
6495;15/11/2017;211.98;UNH;UNH
6496;16/11/2017;212.01;UNH;UNH
6497;17/11/2017;211.46;UNH;UNH
6498;20/11/2017;210.68;UNH;UNH
6499;21/11/2017;212.85;UNH;UNH
6500;22/11/2017;212.8;UNH;UNH
6501;24/11/2017;212.93;UNH;UNH
6502;27/11/2017;214.25;UNH;UNH
6503;28/11/2017;216.31;UNH;UNH
6504;29/11/2017;224.27;UNH;UNH
6505;30/11/2017;228.75;UNH;UNH
6506;01/12/2017;229.22;UNH;UNH
6507;04/12/2017;231.77;UNH;UNH
6508;05/12/2017;223.72;UNH;UNH
6509;06/12/2017;221.96;UNH;UNH
6510;07/12/2017;220.61;UNH;UNH
6511;08/12/2017;224.33;UNH;UNH
6512;11/12/2017;224.82;UNH;UNH
6513;12/12/2017;223.42;UNH;UNH
6514;13/12/2017;224.95;UNH;UNH
6515;14/12/2017;226.97;UNH;UNH
6516;15/12/2017;223.75;UNH;UNH
6517;18/12/2017;224.81;UNH;UNH
6518;19/12/2017;223.79;UNH;UNH
6519;20/12/2017;224.89;UNH;UNH
6520;21/12/2017;223.94;UNH;UNH
6521;22/12/2017;222.35;UNH;UNH
6522;26/12/2017;220.42;UNH;UNH
6523;27/12/2017;221.44;UNH;UNH
6524;28/12/2017;222.79;UNH;UNH
6525;29/12/2017;223.95;UNH;UNH
6526;03/01/2017;54.67;VZ;VZ
6527;04/01/2017;54.81;VZ;VZ
6528;05/01/2017;54.83;VZ;VZ
6529;06/01/2017;53.78;VZ;VZ
6530;09/01/2017;53.26;VZ;VZ
6531;10/01/2017;53.16;VZ;VZ
6532;11/01/2017;52.75;VZ;VZ
6533;12/01/2017;52.89;VZ;VZ
6534;13/01/2017;52.9;VZ;VZ
6535;17/01/2017;52.89;VZ;VZ
6536;18/01/2017;52.84;VZ;VZ
6537;19/01/2017;52.64;VZ;VZ
6538;20/01/2017;53.2;VZ;VZ
6539;23/01/2017;52.7;VZ;VZ
6540;24/01/2017;50.79;VZ;VZ
6541;25/01/2017;49.94;VZ;VZ
6542;26/01/2017;49.47;VZ;VZ
6543;27/01/2017;49.73;VZ;VZ
6544;30/01/2017;49.84;VZ;VZ
6545;31/01/2017;49.47;VZ;VZ
6546;01/02/2017;49.37;VZ;VZ
6547;02/02/2017;48.59;VZ;VZ
6548;03/02/2017;48.62;VZ;VZ
6549;06/02/2017;48.67;VZ;VZ
6550;07/02/2017;48.16;VZ;VZ
6551;08/02/2017;48.57;VZ;VZ
6552;09/02/2017;48.96;VZ;VZ
6553;10/02/2017;49.12;VZ;VZ
6554;13/02/2017;48.62;VZ;VZ
6555;14/02/2017;48.47;VZ;VZ
6556;15/02/2017;48.1;VZ;VZ
6557;16/02/2017;48.52;VZ;VZ
6558;17/02/2017;49.3;VZ;VZ
6559;21/02/2017;49.69;VZ;VZ
6560;22/02/2017;49.7;VZ;VZ
6561;23/02/2017;50.5;VZ;VZ
6562;24/02/2017;50.94;VZ;VZ
6563;27/02/2017;50.55;VZ;VZ
6564;28/02/2017;50.03;VZ;VZ
6565;01/03/2017;49.98;VZ;VZ
6566;02/03/2017;50.02;VZ;VZ
6567;03/03/2017;50.14;VZ;VZ
6568;06/03/2017;50.14;VZ;VZ
6569;07/03/2017;50.06;VZ;VZ
6570;08/03/2017;49.33;VZ;VZ
6571;09/03/2017;49.45;VZ;VZ
6572;10/03/2017;49.52;VZ;VZ
6573;13/03/2017;49.53;VZ;VZ
6574;14/03/2017;49.62;VZ;VZ
6575;15/03/2017;50.25;VZ;VZ
6576;16/03/2017;50.25;VZ;VZ
6577;17/03/2017;50.42;VZ;VZ
6578;20/03/2017;50.61;VZ;VZ
6579;21/03/2017;50.63;VZ;VZ
6580;22/03/2017;50.28;VZ;VZ
6581;23/03/2017;49.88;VZ;VZ
6582;24/03/2017;49.83;VZ;VZ
6583;27/03/2017;49.76;VZ;VZ
6584;28/03/2017;49.34;VZ;VZ
6585;29/03/2017;49.37;VZ;VZ
6586;30/03/2017;49.24;VZ;VZ
6587;31/03/2017;49.1;VZ;VZ
6588;03/04/2017;49.25;VZ;VZ
6589;04/04/2017;49.32;VZ;VZ
6590;05/04/2017;49.55;VZ;VZ
6591;06/04/2017;48.6;VZ;VZ
6592;07/04/2017;48.92;VZ;VZ
6593;10/04/2017;48.88;VZ;VZ
6594;11/04/2017;48.75;VZ;VZ
6595;12/04/2017;48.94;VZ;VZ
6596;13/04/2017;48.92;VZ;VZ
6597;17/04/2017;49.1;VZ;VZ
6598;18/04/2017;49.49;VZ;VZ
6599;19/04/2017;49.55;VZ;VZ
6600;20/04/2017;48.62;VZ;VZ
6601;21/04/2017;48.17;VZ;VZ
6602;24/04/2017;47.36;VZ;VZ
6603;25/04/2017;47.27;VZ;VZ
6604;26/04/2017;47.53;VZ;VZ
6605;27/04/2017;47.39;VZ;VZ
6606;28/04/2017;46.64;VZ;VZ
6607;01/05/2017;46.15;VZ;VZ
6608;02/05/2017;46.1;VZ;VZ
6609;03/05/2017;46.25;VZ;VZ
6610;04/05/2017;46.18;VZ;VZ
6611;05/05/2017;46.73;VZ;VZ
6612;08/05/2017;46.74;VZ;VZ
6613;09/05/2017;46.59;VZ;VZ
6614;10/05/2017;46.63;VZ;VZ
6615;11/05/2017;46.37;VZ;VZ
6616;12/05/2017;46.16;VZ;VZ
6617;15/05/2017;45.94;VZ;VZ
6618;16/05/2017;45.65;VZ;VZ
6619;17/05/2017;44.98;VZ;VZ
6620;18/05/2017;45.28;VZ;VZ
6621;19/05/2017;45.44;VZ;VZ
6622;22/05/2017;45.56;VZ;VZ
6623;23/05/2017;45.58;VZ;VZ
6624;24/05/2017;45.49;VZ;VZ
6625;25/05/2017;45.38;VZ;VZ
6626;26/05/2017;45.44;VZ;VZ
6627;30/05/2017;46.33;VZ;VZ
6628;31/05/2017;46.94;VZ;VZ
6629;01/06/2017;46.71;VZ;VZ
6630;02/06/2017;47.19;VZ;VZ
